"ID","LATITUDE","LONGITUDE","DATE","ALTITUDE"
"120119067","43.39033","6.15746","2022-06-16","293.23"
"121042501","43.34339","6.19567","2022-07-13","283.23"
"121219746","43.34276","6.19307","2022-07-19","280.51"
"132914648","43.45403","6.27694","2023-06-01","249.78"
"133289612","43.39711","6.33447","2023-06-02","156.94"
"133734138","43.42932","6.17829","2023-06-18","331.06"
"134003673","44.39594","4.17673","2023-06-24","212.28"
"134003675","44.39585","4.17732","2023-06-24","210.47"
"134003680","44.3955","4.17712","2023-06-24","206.82"
"134003684","44.39405","4.17725","2023-06-24","204.22"
"134003686","44.39507","4.17822","2023-06-24","201.43"
"134003688","44.39571","4.17837","2023-06-24","203.58"
"134003700","44.3999","4.18349","2023-06-24","226.9"
"134003702","44.39997","4.18458","2023-06-24","230.76"
"134003704","44.39994","4.18541","2023-06-24","216.89"
"134003706","44.39994","4.18541","2023-06-24","216.89"
"134003709","44.40041","4.18596","2023-06-24","217.64"
"134003710","44.40348","4.17639","2023-06-24","234.24"
"134003711","44.40352","4.18829","2023-06-24","203.36"
"134003712","44.40371","4.1875","2023-06-24","218.94"
"134003716","44.40396","4.18537","2023-06-24","234.15"
"134003717","44.40396","4.18534","2023-06-24","233.98"
"134003719","44.40398","4.18375","2023-06-24","241.27"
"134003723","44.40311","4.18229","2023-06-24","245.56"
"134003724","44.40386","4.18102","2023-06-24","251.08"
"134003738","44.402","4.17516","2023-06-24","229.07"
"134003748","44.40402","4.18034","2023-06-24","239.05"
"134003754","44.40354","4.17902","2023-06-24","233.42"
"134003760","44.39636","4.17889","2023-06-24","203.85"
"134003762","44.3968","4.17977","2023-06-24","207.39"
"134003765","44.39702","4.18077","2023-06-24","212.98"
"134003767","44.39735","4.18089","2023-06-24","213.16"
"134003769","44.39807","4.18102","2023-06-24","212.33"
"134003771","44.39845","4.18121","2023-06-24","209.92"
"134003776","44.40133","4.18691","2023-06-24","221.03"
"134003777","44.4021","4.1877","2023-06-24","229.14"
"134003783","44.40226","4.1897","2023-06-24","221.79"
"134003785","44.40187","4.19021","2023-06-24","228.89"
"134003801","44.39803","4.17053","2023-06-24","233.19"
"134003815","44.40136","4.17255","2023-06-24","223.21"
"134003823","44.39716","4.17037","2023-06-24","224.2"
"134003829","44.39655","4.17026","2023-06-24","221.17"
"134003840","44.40397","4.17703","2023-06-24","238.99"
"134003842","44.40432","4.17606","2023-06-24","207.87"
"134003844","44.40381","4.17693","2023-06-24","237.36"
"134007659","44.39617","4.17154","2023-06-24","219.06"
"134007662","44.39672","4.17326","2023-06-24","217.39"
"134007664","44.39637","4.17482","2023-06-24","214.88"
"134007666","44.39913","4.18225","2023-06-24","214.27"
"134007668","44.3959","4.17033","2023-06-24","221.08"
"134137090","43.41867","6.30535","2023-06-29","228.36"
"134137104","43.38772","6.34536","2023-06-29","116.67"
"134251418","44.3893","4.39953","2023-07-02","180.18"
"134251421","44.39898","4.4045","2023-07-02","109.07"
"134251426","44.40014","4.40435","2023-07-02","108.9"
"134251437","44.39972","4.40484","2023-07-02","114.49"
"135077578","43.45254","6.27772","2023-07-27","236.06"
"147020374","43.3757","6.22183","2024-06-17","295.85"
"147066300","43.37176","6.22662","2024-06-18","236.15"
"147066302","43.37586","6.22182","2024-06-18","295.59"
"147066308","43.37536","6.22207","2024-06-18","296.93"
"147105590","43.37596","6.2217","2024-06-19","295.24"
"147105591","43.37587","6.22948","2024-06-19","268.65"
"147105592","43.39109","6.25832","2024-06-19","263.43"
"147105593","43.37708","6.23506","2024-06-19","246.92"
"147464463","43.37555","6.22802","2024-06-29","258.72"
"147464464","43.37556","6.22939","2024-06-29","268.84"
"147464466","43.37637","6.23356","2024-06-29","253.04"
"147464480","43.37566","6.22138","2024-06-29","299.17"
"147568459","43.3762","6.23337","2024-07-02","253.27"
"147735531","44.55001","4.41337","2024-07-08","145.72"
"147817558","44.44966","4.37256","2024-07-11","208.87"
"147847658","43.37603","6.23253","2024-07-11","259.15"
"147847659","43.37746","6.2364","2024-07-11","246.61"
"147847660","43.37566","6.22187","2024-07-11","295.92"
"147847662","43.38666","6.2464","2024-07-11","259.71"
